scenario,clock,model,bin_left,bin_right,n,predicted,actual
calendar_assumed_replay,13:45,identity_h20,0.30000000000000004,0.4,99,0.3379897117369786,0.23232323232323232
calendar_assumed_replay,13:45,identity_h20,0.4,0.5,38,0.44241463119843377,0.18421052631578946
calendar_assumed_replay,13:45,identity_h20,0.5,0.6000000000000001,6,0.5160323627272105,0.6666666666666666
calendar_assumed_replay,13:45,identity_h20,0.9,1.0,5,0.9504140241211155,0.4
calendar_assumed_replay,13:45,unified_h20_phase_shadow,0.0,0.1,427,0.07496778348395429,0.03044496487119438
calendar_assumed_replay,13:45,unified_h20_phase_shadow,0.1,0.2,1780,0.15093880654720496,0.13314606741573035
calendar_assumed_replay,13:45,unified_h20_phase_shadow,0.2,0.30000000000000004,555,0.23388468617893057,0.2036036036036036
calendar_assumed_replay,13:45,unified_h20_phase_shadow,0.30000000000000004,0.4,99,0.3379897117369786,0.23232323232323232
calendar_assumed_replay,13:45,unified_h20_phase_shadow,0.4,0.5,38,0.44241463119843377,0.18421052631578946
calendar_assumed_replay,13:45,unified_h20_phase_shadow,0.5,0.6000000000000001,6,0.5160323627272105,0.6666666666666666
calendar_assumed_replay,13:45,unified_h20_phase_shadow,0.9,1.0,5,0.9504140241211155,0.4
calendar_assumed_replay,14:45,identity_h20,0.0,0.1,469,0.07243702160489006,0.03411513859275053
calendar_assumed_replay,14:45,identity_h20,0.1,0.2,1731,0.15152054630191503,0.1322934719815136
calendar_assumed_replay,14:45,identity_h20,0.2,0.30000000000000004,548,0.23463253069694476,0.20985401459854014
calendar_assumed_replay,14:45,identity_h20,0.30000000000000004,0.4,107,0.33876980116759103,0.21495327102803738
calendar_assumed_replay,14:45,identity_h20,0.4,0.5,37,0.44804132323250595,0.2702702702702703
calendar_assumed_replay,14:45,identity_h20,0.5,0.6000000000000001,13,0.5267288683112394,0.3076923076923077
calendar_assumed_replay,14:45,identity_h20,0.9,1.0,5,0.9655356584743264,0.4
calendar_assumed_replay,14:45,unified_h20_phase_shadow,0.0,0.1,469,0.07243702160489006,0.03411513859275053
calendar_assumed_replay,14:45,unified_h20_phase_shadow,0.1,0.2,1731,0.15152054630191503,0.1322934719815136
calendar_assumed_replay,14:45,unified_h20_phase_shadow,0.2,0.30000000000000004,548,0.23463253069694476,0.20985401459854014
calendar_assumed_replay,14:45,unified_h20_phase_shadow,0.30000000000000004,0.4,107,0.33876980116759103,0.21495327102803738
calendar_assumed_replay,14:45,unified_h20_phase_shadow,0.4,0.5,37,0.44804132323250595,0.2702702702702703
calendar_assumed_replay,14:45,unified_h20_phase_shadow,0.5,0.6000000000000001,13,0.5267288683112394,0.3076923076923077
calendar_assumed_replay,14:45,unified_h20_phase_shadow,0.9,1.0,5,0.9655356584743264,0.4
calendar_assumed_replay,15:10,identity_h20,0.0,0.1,497,0.07071668750646308,0.04024144869215292
calendar_assumed_replay,15:10,identity_h20,0.1,0.2,1697,0.15161332653517587,0.13022981732469063
calendar_assumed_replay,15:10,identity_h20,0.2,0.30000000000000004,532,0.2343379545301429,0.20300751879699247
calendar_assumed_replay,15:10,identity_h20,0.30000000000000004,0.4,125,0.3417044800594363,0.272
calendar_assumed_replay,15:10,identity_h20,0.4,0.5,39,0.45455682815403364,0.20512820512820512
calendar_assumed_replay,15:10,identity_h20,0.5,0.6000000000000001,14,0.5438498051222402,0.21428571428571427
calendar_assumed_replay,15:10,identity_h20,0.6000000000000001,0.7000000000000001,1,0.6006564052736005,0.0
calendar_assumed_replay,15:10,identity_h20,0.9,1.0,5,0.9747687986929806,1.0
calendar_assumed_replay,15:10,unified_h20_phase_shadow,0.0,0.1,497,0.07071668750646308,0.04024144869215292
calendar_assumed_replay,15:10,unified_h20_phase_shadow,0.1,0.2,1697,0.15161332653517587,0.13022981732469063
calendar_assumed_replay,15:10,unified_h20_phase_shadow,0.2,0.30000000000000004,532,0.2343379545301429,0.20300751879699247
calendar_assumed_replay,15:10,unified_h20_phase_shadow,0.30000000000000004,0.4,125,0.3417044800594363,0.272
calendar_assumed_replay,15:10,unified_h20_phase_shadow,0.4,0.5,39,0.45455682815403364,0.20512820512820512
calendar_assumed_replay,15:10,unified_h20_phase_shadow,0.5,0.6000000000000001,14,0.5438498051222402,0.21428571428571427
calendar_assumed_replay,15:10,unified_h20_phase_shadow,0.6000000000000001,0.7000000000000001,1,0.6006564052736005,0.0
calendar_assumed_replay,15:10,unified_h20_phase_shadow,0.9,1.0,5,0.9747687986929806,1.0
calendar_assumed_replay,15:25,identity_h20,0.0,0.1,506,0.07053123405499168,0.041501976284584984
calendar_assumed_replay,15:25,identity_h20,0.1,0.2,1692,0.15186770671162542,0.13238770685579196
calendar_assumed_replay,15:25,identity_h20,0.2,0.30000000000000004,519,0.23406450258470207,0.1907514450867052
calendar_assumed_replay,15:25,identity_h20,0.30000000000000004,0.4,134,0.34263098118669316,0.291044776119403
calendar_assumed_replay,15:25,identity_h20,0.4,0.5,40,0.4536911844872817,0.2
calendar_assumed_replay,15:25,identity_h20,0.5,0.6000000000000001,14,0.5394310560417026,0.21428571428571427
calendar_assumed_replay,15:25,identity_h20,0.9,1.0,5,0.9760569889612818,1.0
calendar_assumed_replay,15:25,unified_h20_phase_shadow,0.0,0.1,506,0.07053123405499168,0.041501976284584984
calendar_assumed_replay,15:25,unified_h20_phase_shadow,0.1,0.2,1692,0.15186770671162542,0.13238770685579196
calendar_assumed_replay,15:25,unified_h20_phase_shadow,0.2,0.30000000000000004,519,0.23406450258470207,0.1907514450867052
calendar_assumed_replay,15:25,unified_h20_phase_shadow,0.30000000000000004,0.4,134,0.34263098118669316,0.291044776119403
calendar_assumed_replay,15:25,unified_h20_phase_shadow,0.4,0.5,40,0.4536911844872817,0.2
calendar_assumed_replay,15:25,unified_h20_phase_shadow,0.5,0.6000000000000001,14,0.5394310560417026,0.21428571428571427
calendar_assumed_replay,15:25,unified_h20_phase_shadow,0.9,1.0,5,0.9760569889612818,1.0
calendar_assumed_replay,15:45,identity_h20,0.0,0.1,515,0.07067690934833526,0.038834951456310676
calendar_assumed_replay,15:45,identity_h20,0.1,0.2,1681,0.1521203720001585,0.13444378346222485
calendar_assumed_replay,15:45,identity_h20,0.2,0.30000000000000004,521,0.2343731652382689,0.19001919385796545
calendar_assumed_replay,15:45,identity_h20,0.30000000000000004,0.4,130,0.3427699906916953,0.2846153846153846
calendar_assumed_replay,15:45,identity_h20,0.4,0.5,39,0.44496402321881207,0.20512820512820512
calendar_assumed_replay,15:45,identity_h20,0.5,0.6000000000000001,19,0.5317094333026289,0.21052631578947367
calendar_assumed_replay,15:45,identity_h20,0.9,1.0,5,0.9768419378504005,1.0
calendar_assumed_replay,15:45,unified_h20_phase_shadow,0.0,0.1,515,0.07067690934833526,0.038834951456310676
calendar_assumed_replay,15:45,unified_h20_phase_shadow,0.1,0.2,1681,0.1521203720001585,0.13444378346222485
calendar_assumed_replay,15:45,unified_h20_phase_shadow,0.2,0.30000000000000004,521,0.2343731652382689,0.19001919385796545
calendar_assumed_replay,15:45,unified_h20_phase_shadow,0.30000000000000004,0.4,130,0.3427699906916953,0.2846153846153846
calendar_assumed_replay,15:45,unified_h20_phase_shadow,0.4,0.5,39,0.44496402321881207,0.20512820512820512
calendar_assumed_replay,15:45,unified_h20_phase_shadow,0.5,0.6000000000000001,19,0.5317094333026289,0.21052631578947367
calendar_assumed_replay,15:45,unified_h20_phase_shadow,0.9,1.0,5,0.9768419378504005,1.0
calendar_assumed_replay,16:45,identity_h20,0.0,0.1,497,0.07288202707762456,0.030181086519114688
calendar_assumed_replay,16:45,identity_h20,0.1,0.2,1685,0.15141529451696017,0.13590504451038576
calendar_assumed_replay,16:45,identity_h20,0.2,0.30000000000000004,543,0.23616371503453765,0.1841620626151013
calendar_assumed_replay,16:45,identity_h20,0.30000000000000004,0.4,124,0.3404078726912922,0.2903225806451613
calendar_assumed_replay,16:45,identity_h20,0.4,0.5,40,0.4381353292288909,0.325
calendar_assumed_replay,16:45,identity_h20,0.5,0.6000000000000001,14,0.5332686931054479,0.07142857142857142
calendar_assumed_replay,16:45,identity_h20,0.6000000000000001,0.7000000000000001,2,0.6156072958191074,0.0
calendar_assumed_replay,16:45,identity_h20,0.9,1.0,5,0.9780834008627716,1.0
calendar_assumed_replay,16:45,unified_h20_phase_shadow,0.0,0.1,497,0.07288202707762456,0.030181086519114688
calendar_assumed_replay,16:45,unified_h20_phase_shadow,0.1,0.2,1685,0.15141529451696017,0.13590504451038576
calendar_assumed_replay,16:45,unified_h20_phase_shadow,0.2,0.30000000000000004,543,0.23616371503453765,0.1841620626151013
calendar_assumed_replay,16:45,unified_h20_phase_shadow,0.30000000000000004,0.4,124,0.3404078726912922,0.2903225806451613
calendar_assumed_replay,16:45,unified_h20_phase_shadow,0.4,0.5,40,0.4381353292288909,0.325
calendar_assumed_replay,16:45,unified_h20_phase_shadow,0.5,0.6000000000000001,14,0.5332686931054479,0.07142857142857142
calendar_assumed_replay,16:45,unified_h20_phase_shadow,0.6000000000000001,0.7000000000000001,2,0.6156072958191074,0.0
calendar_assumed_replay,16:45,unified_h20_phase_shadow,0.9,1.0,5,0.9780834008627716,1.0
calendar_assumed_replay,17:45,identity_h20,0.0,0.1,390,0.07625485341505667,0.020512820512820513
calendar_assumed_replay,17:45,identity_h20,0.1,0.2,1794,0.15112141358172487,0.13154960981047936
calendar_assumed_replay,17:45,identity_h20,0.2,0.30000000000000004,585,0.23559102798568632,0.18974358974358974
calendar_assumed_replay,17:45,identity_h20,0.30000000000000004,0.4,101,0.3395756812069125,0.33663366336633666
calendar_assumed_replay,17:45,identity_h20,0.4,0.5,27,0.4351355855562678,0.1111111111111111
calendar_assumed_replay,17:45,identity_h20,0.5,0.6000000000000001,3,0.5272182795302843,0.0
calendar_assumed_replay,17:45,identity_h20,0.9,1.0,10,0.9450724679967614,0.7
calendar_assumed_replay,17:45,unified_h20_phase_shadow,0.0,0.1,390,0.07625485341505667,0.020512820512820513
calendar_assumed_replay,17:45,unified_h20_phase_shadow,0.1,0.2,1794,0.15112141358172487,0.13154960981047936
calendar_assumed_replay,17:45,unified_h20_phase_shadow,0.2,0.30000000000000004,585,0.23559102798568632,0.18974358974358974
calendar_assumed_replay,17:45,unified_h20_phase_shadow,0.30000000000000004,0.4,101,0.3395756812069125,0.33663366336633666
calendar_assumed_replay,17:45,unified_h20_phase_shadow,0.4,0.5,27,0.4351355855562678,0.1111111111111111
calendar_assumed_replay,17:45,unified_h20_phase_shadow,0.5,0.6000000000000001,3,0.5272182795302843,0.0
calendar_assumed_replay,17:45,unified_h20_phase_shadow,0.9,1.0,10,0.9450724679967614,0.7
calendar_assumed_replay,18:45,identity_h20,0.0,0.1,52,0.08958768903668066,0.09615384615384616
calendar_assumed_replay,18:45,identity_h20,0.1,0.2,1921,0.1569408342733377,0.12701717855283706
calendar_assumed_replay,18:45,identity_h20,0.2,0.30000000000000004,818,0.23438918641472975,0.14792176039119803
calendar_assumed_replay,18:45,identity_h20,0.30000000000000004,0.4,107,0.33052032712404367,0.27102803738317754
calendar_assumed_replay,18:45,identity_h20,0.4,0.5,12,0.4332963022379754,0.0
calendar_assumed_replay,18:45,unified_h20_phase_shadow,0.0,0.1,110,0.08900426234601545,0.0
calendar_assumed_replay,18:45,unified_h20_phase_shadow,0.1,0.2,1982,0.15118756518226736,0.09485368314833502
calendar_assumed_replay,18:45,unified_h20_phase_shadow,0.2,0.30000000000000004,595,0.23657322655534882,0.2319327731092437
calendar_assumed_replay,18:45,unified_h20_phase_shadow,0.30000000000000004,0.4,195,0.3376401212367299,0.3487179487179487
calendar_assumed_replay,18:45,unified_h20_phase_shadow,0.4,0.5,25,0.42985529821338914,0.2
calendar_assumed_replay,18:45,unified_h20_phase_shadow,0.5,0.6000000000000001,3,0.5191486661692152,0.0
calendar_assumed_replay,19:15,identity_h20,0.0,0.1,122,0.08400538469184345,0.09016393442622951
calendar_assumed_replay,19:15,identity_h20,0.1,0.2,1894,0.15468505739042493,0.12671594508975711
calendar_assumed_replay,19:15,identity_h20,0.2,0.30000000000000004,766,0.2375868047762208,0.1370757180156658
calendar_assumed_replay,19:15,identity_h20,0.30000000000000004,0.4,113,0.33410129166930896,0.36283185840707965
calendar_assumed_replay,19:15,identity_h20,0.4,0.5,15,0.4259502222194828,0.13333333333333333
calendar_assumed_replay,19:15,unified_h20_phase_shadow,0.0,0.1,188,0.08381708551790396,0.005319148936170213
calendar_assumed_replay,19:15,unified_h20_phase_shadow,0.1,0.2,1958,0.14954877369047617,0.10367722165474974
calendar_assumed_replay,19:15,unified_h20_phase_shadow,0.2,0.30000000000000004,554,0.23899536740620675,0.2111913357400722
calendar_assumed_replay,19:15,unified_h20_phase_shadow,0.30000000000000004,0.4,176,0.3394775343756616,0.3977272727272727
calendar_assumed_replay,19:15,unified_h20_phase_shadow,0.4,0.5,34,0.43264386064820615,0.23529411764705882
calendar_assumed_replay,20:15,identity_h20,0.0,0.1,165,0.0802138985187381,0.11515151515151516
calendar_assumed_replay,20:15,identity_h20,0.1,0.2,1913,0.15422129119028644,0.12859383167799268
calendar_assumed_replay,20:15,identity_h20,0.2,0.30000000000000004,702,0.23681579672987302,0.1339031339031339
calendar_assumed_replay,20:15,identity_h20,0.30000000000000004,0.4,113,0.33664566745686614,0.3274336283185841
calendar_assumed_replay,20:15,identity_h20,0.4,0.5,17,0.4295689330480122,0.17647058823529413
calendar_assumed_replay,20:15,unified_h20_phase_shadow,0.0,0.1,226,0.0806962544106317,0.022123893805309734
calendar_assumed_replay,20:15,unified_h20_phase_shadow,0.1,0.2,1953,0.14776003856465714,0.11059907834101383
calendar_assumed_replay,20:15,unified_h20_phase_shadow,0.2,0.30000000000000004,546,0.23823813783628464,0.19047619047619047
calendar_assumed_replay,20:15,unified_h20_phase_shadow,0.30000000000000004,0.4,148,0.34352225066879766,0.43243243243243246
calendar_assumed_replay,20:15,unified_h20_phase_shadow,0.4,0.5,36,0.43427072208195017,0.2777777777777778
calendar_assumed_replay,20:15,unified_h20_phase_shadow,0.5,0.6000000000000001,1,0.5075529386552898,0.0
calendar_assumed_replay,21:15,identity_h20,0.0,0.1,165,0.0802138985187381,0.11515151515151516
calendar_assumed_replay,21:15,identity_h20,0.1,0.2,1913,0.15422129119028644,0.12859383167799268
calendar_assumed_replay,21:15,identity_h20,0.2,0.30000000000000004,702,0.23681579672987302,0.1339031339031339
calendar_assumed_replay,21:15,identity_h20,0.30000000000000004,0.4,113,0.33664566745686614,0.3274336283185841
calendar_assumed_replay,21:15,identity_h20,0.4,0.5,17,0.4295689330480122,0.17647058823529413
calendar_assumed_replay,21:15,unified_h20_phase_shadow,0.0,0.1,228,0.08045469458511272,0.021929824561403508
calendar_assumed_replay,21:15,unified_h20_phase_shadow,0.1,0.2,1938,0.14873982468613253,0.10887512899896801
calendar_assumed_replay,21:15,unified_h20_phase_shadow,0.2,0.30000000000000004,556,0.23816140839444525,0.19424460431654678
calendar_assumed_replay,21:15,unified_h20_phase_shadow,0.30000000000000004,0.4,149,0.3432393150415659,0.42953020134228187
calendar_assumed_replay,21:15,unified_h20_phase_shadow,0.4,0.5,38,0.43243369424634703,0.2894736842105263
calendar_assumed_replay,21:15,unified_h20_phase_shadow,0.5,0.6000000000000001,1,0.5048490780596726,0.0
calendar_assumed_replay,22:15,identity_h20,0.0,0.1,165,0.0802138985187381,0.11515151515151516
calendar_assumed_replay,22:15,identity_h20,0.1,0.2,1913,0.15422129119028644,0.12859383167799268
calendar_assumed_replay,22:15,identity_h20,0.2,0.30000000000000004,702,0.23681579672987302,0.1339031339031339
calendar_assumed_replay,22:15,identity_h20,0.30000000000000004,0.4,113,0.33664566745686614,0.3274336283185841
calendar_assumed_replay,22:15,identity_h20,0.4,0.5,17,0.4295689330480122,0.17647058823529413
calendar_assumed_replay,22:15,unified_h20_phase_shadow,0.0,0.1,227,0.08008573416353769,0.022026431718061675
calendar_assumed_replay,22:15,unified_h20_phase_shadow,0.1,0.2,1944,0.14816103681000212,0.10853909465020577
calendar_assumed_replay,22:15,unified_h20_phase_shadow,0.2,0.30000000000000004,552,0.23807523337561956,0.19384057971014493
calendar_assumed_replay,22:15,unified_h20_phase_shadow,0.30000000000000004,0.4,149,0.34317145537363947,0.436241610738255
calendar_assumed_replay,22:15,unified_h20_phase_shadow,0.4,0.5,37,0.4330069654476161,0.2972972972972973
calendar_assumed_replay,22:15,unified_h20_phase_shadow,0.5,0.6000000000000001,1,0.5031928945989262,0.0
calendar_assumed_replay,23:15,identity_h20,0.0,0.1,165,0.0802138985187381,0.11515151515151516
calendar_assumed_replay,23:15,identity_h20,0.1,0.2,1913,0.15422129119028644,0.12859383167799268
calendar_assumed_replay,23:15,identity_h20,0.2,0.30000000000000004,702,0.23681579672987302,0.1339031339031339
calendar_assumed_replay,23:15,identity_h20,0.30000000000000004,0.4,113,0.33664566745686614,0.3274336283185841
calendar_assumed_replay,23:15,identity_h20,0.4,0.5,17,0.4295689330480122,0.17647058823529413
calendar_assumed_replay,23:15,unified_h20_phase_shadow,0.0,0.1,229,0.0800325869018302,0.021834061135371178
calendar_assumed_replay,23:15,unified_h20_phase_shadow,0.1,0.2,1942,0.14832006205698114,0.10865087538619979
calendar_assumed_replay,23:15,unified_h20_phase_shadow,0.2,0.30000000000000004,553,0.23805631157446644,0.19349005424954793
calendar_assumed_replay,23:15,unified_h20_phase_shadow,0.30000000000000004,0.4,149,0.3436183786483066,0.436241610738255
calendar_assumed_replay,23:15,unified_h20_phase_shadow,0.4,0.5,36,0.43397040377648993,0.3055555555555556
calendar_assumed_replay,23:15,unified_h20_phase_shadow,0.5,0.6000000000000001,1,0.5024100759959645,0.0
no_same_day_receipt,00:15,identity_h20,0.1,0.2,2421,0.15571323378174956,0.1590251961999174
no_same_day_receipt,00:15,identity_h20,0.2,0.30000000000000004,489,0.22691666711549494,0.028629856850715747
no_same_day_receipt,00:15,unified_h20_phase_shadow,0.0,0.1,93,0.08290068732691432,0.0
no_same_day_receipt,00:15,unified_h20_phase_shadow,0.1,0.2,2429,0.16112094483757128,0.12186084808563195
no_same_day_receipt,00:15,unified_h20_phase_shadow,0.2,0.30000000000000004,388,0.21337817404394577,0.2654639175257732
no_same_day_receipt,06:00,identity_h20,0.1,0.2,2421,0.15571323378174956,0.1590251961999174
no_same_day_receipt,06:00,identity_h20,0.2,0.30000000000000004,489,0.22691666711549494,0.028629856850715747
no_same_day_receipt,06:00,unified_h20_phase_shadow,0.0,0.1,93,0.08290068732691432,0.0
no_same_day_receipt,06:00,unified_h20_phase_shadow,0.1,0.2,2429,0.16112094483757128,0.12186084808563195
no_same_day_receipt,06:00,unified_h20_phase_shadow,0.2,0.30000000000000004,388,0.21337817404394577,0.2654639175257732
no_same_day_receipt,09:15,identity_h20,0.1,0.2,2421,0.15571323378174956,0.1590251961999174
no_same_day_receipt,09:15,identity_h20,0.2,0.30000000000000004,489,0.22691666711549494,0.028629856850715747
no_same_day_receipt,09:15,unified_h20_phase_shadow,0.0,0.1,93,0.08290068732691432,0.0
no_same_day_receipt,09:15,unified_h20_phase_shadow,0.1,0.2,2429,0.16112094483757128,0.12186084808563195
no_same_day_receipt,09:15,unified_h20_phase_shadow,0.2,0.30000000000000004,388,0.21337817404394577,0.2654639175257732
no_same_day_receipt,10:15,identity_h20,0.0,0.1,141,0.0801268299894481,0.07092198581560284
no_same_day_receipt,10:15,identity_h20,0.1,0.2,2090,0.1520173114473526,0.12679425837320574
no_same_day_receipt,10:15,identity_h20,0.2,0.30000000000000004,633,0.23275661390832517,0.1769352290679305
no_same_day_receipt,10:15,identity_h20,0.30000000000000004,0.4,44,0.3283033310880278,0.2727272727272727
no_same_day_receipt,10:15,identity_h20,0.4,0.5,2,0.41081690018714656,0.0
no_same_day_receipt,10:15,unified_h20_phase_shadow,0.0,0.1,93,0.08290068732691432,0.0
no_same_day_receipt,10:15,unified_h20_phase_shadow,0.1,0.2,2429,0.16112094483757128,0.12186084808563195
no_same_day_receipt,10:15,unified_h20_phase_shadow,0.2,0.30000000000000004,388,0.21337817404394577,0.2654639175257732
no_same_day_receipt,10:45,identity_h20,0.0,0.1,244,0.08115609561039168,0.03278688524590164
no_same_day_receipt,10:45,identity_h20,0.1,0.2,1942,0.15084011732852248,0.13182286302780638
no_same_day_receipt,10:45,identity_h20,0.2,0.30000000000000004,645,0.233287956319733,0.17364341085271318
no_same_day_receipt,10:45,identity_h20,0.30000000000000004,0.4,68,0.33372934412368027,0.3235294117647059
no_same_day_receipt,10:45,identity_h20,0.4,0.5,11,0.4271695383093315,0.09090909090909091
no_same_day_receipt,10:45,unified_h20_phase_shadow,0.0,0.1,244,0.08115609561039168,0.03278688524590164
